name	state	zscore_1_65
Stark County	North Dakota	"{""age_25_34"": ""{county:16.2|state:15.2|us:13.9}"", ""age_5_under"": ""{county:8.6|state:7.0|us:6.0}"", ""units_10_19"": ""{county:6.8|state:5.4|us:4.3}"", ""units_20_more"": ""{county:12.3|state:15.0|us:9.4}"", ""ancestry_czech"": ""{county:4.4|state:1.4|us:0.4}"", ""in_agri_mining"": ""{county:18.0|state:9.2|us:1.7}"", ""ancestry_german"": ""{county:41.1|state:36.9|us:13.0}"", ""built_2010_2013"": ""{county:17.5|state:8.0|us:2.7}"", ""earnings_median"": ""{county:43079|state:38165|us:36280}"", ""ancestry_russian"": ""{county:4.2|state:2.6|us:0.8}"", ""built_2014_later"": ""{county:8.6|state:8.0|us:3.5}"", ""ancestry_ukranian"": ""{county:2.5|state:0.6|us:0.3}"", ""ancestry_hungarian"": ""{county:1.9|state:0.3|us:0.4}"", ""ancestry_norwegian"": ""{county:12.0|state:23.7|us:1.3}"", ""value_200000_299999"": ""{county:34.1|state:26.5|us:20.0}""}"
Steele County	North Dakota	"{""rooms_9"": ""{county:21.9|state:17.9|us:11.8}"", ""age_10_14"": ""{county:9.5|state:6.3|us:6.5}"", ""grapi_15_19"": ""{county:25.0|state:16.4|us:13.0}"", ""in_wholesale"": ""{county:8.2|state:3.4|us:2.5}"", ""grapi_15_less"": ""{county:46.9|state:20.9|us:13.4}"", ""in_agri_mining"": ""{county:31.8|state:9.2|us:1.7}"", ""in_information"": ""{county:3.0|state:1.2|us:2.0}"", ""earnings_median"": ""{county:43043|state:38165|us:36280}"", ""job_bus_sci_art"": ""{county:46.6|state:38.3|us:39.5}"", ""ancestry_swedish"": ""{county:5.9|state:3.9|us:1.1}"", ""ancestry_norwegian"": ""{county:44.6|state:23.7|us:1.3}"", ""class_selfemployed"": ""{county:21.0|state:7.4|us:5.9}"", ""edu_bachelor_degree"": ""{county:25.2|state:22.1|us:20.2}"", ""edu_associate_degree"": ""{county:16.5|state:14.1|us:8.6}"", ""income_100000_149999"": ""{county:24.0|state:17.0|us:15.6}"", ""income_150000_199999"": ""{county:9.6|state:6.3|us:7.1}""}"
Stutsman County	North Dakota	"{""units_10_19"": ""{county:5.6|state:5.4|us:4.3}"", ""units_20_more"": ""{county:10.8|state:15.0|us:9.4}"", ""rent_3000_more"": ""{county:4.6|state:0.6|us:2.8}"", ""ancestry_german"": ""{county:47.9|state:36.9|us:13.0}"", ""ancestry_russian"": ""{county:2.6|state:2.6|us:0.8}"", ""ancestry_norwegian"": ""{county:19.7|state:23.7|us:1.3}""}"
Towner County	North Dakota	"{""in_other"": ""{county:11.3|state:4.4|us:4.8}"", ""age_60_64"": ""{county:10.5|state:6.1|us:6.2}"", ""units_5_9"": ""{county:7.5|state:3.9|us:4.6}"", ""in_agri_mining"": ""{county:27.4|state:9.2|us:1.7}"", ""ancestry_german"": ""{county:38.9|state:36.9|us:13.0}"", ""earnings_median"": ""{county:43686|state:38165|us:36280}"", ""ancestry_norwegian"": ""{county:33.3|state:23.7|us:1.3}"", ""class_selfemployed"": ""{county:19.0|state:7.4|us:5.9}"", ""income_25000_34999"": ""{county:20.4|state:8.4|us:8.6}"", ""edu_associate_degree"": ""{county:18.9|state:14.1|us:8.6}""}"
Traill County	North Dakota	"{""age_85_over"": ""{county:4.4|state:2.3|us:2.0}"", ""units_10_19"": ""{county:5.7|state:5.4|us:4.3}"", ""in_wholesale"": ""{county:5.1|state:3.4|us:2.5}"", ""grapi_15_less"": ""{county:34.9|state:20.9|us:13.4}"", ""ancestry_swedish"": ""{county:6.3|state:3.9|us:1.1}"", ""ancestry_norwegian"": ""{county:44.2|state:23.7|us:1.3}"", ""edu_associate_degree"": ""{county:15.1|state:14.1|us:8.6}"", ""income_100000_149999"": ""{county:21.3|state:17.0|us:15.6}""}"
Walsh County	North Dakota	"{""age_55_59"": ""{county:9.6|state:6.3|us:6.7}"", ""age_85_over"": ""{county:4.3|state:2.3|us:2.0}"", ""ancestry_czech"": ""{county:6.9|state:1.4|us:0.4}"", ""in_agri_mining"": ""{county:18.3|state:9.2|us:1.7}"", ""ancestry_polish"": ""{county:6.5|state:2.3|us:2.7}"", ""ancestry_norwegian"": ""{county:32.0|state:23.7|us:1.3}""}"
Ward County	North Dakota	"{""age_20_24"": ""{county:10.6|state:8.3|us:6.7}"", ""age_25_34"": ""{county:18.2|state:15.2|us:13.9}"", ""units_10_19"": ""{county:6.3|state:5.4|us:4.3}"", ""units_20_more"": ""{county:13.5|state:15.0|us:9.4}"", ""built_2010_2013"": ""{county:15.1|state:8.0|us:2.7}"", ""ancestry_russian"": ""{county:2.4|state:2.6|us:0.8}"", ""built_2014_later"": ""{county:7.7|state:8.0|us:3.5}"", ""ancestry_ukranian"": ""{county:1.2|state:0.6|us:0.3}"", ""ancestry_norwegian"": ""{county:22.7|state:23.7|us:1.3}"", ""value_200000_299999"": ""{county:33.9|state:26.5|us:20.0}""}"
Wells County	North Dakota	"{""age_55_59"": ""{county:9.2|state:6.3|us:6.7}"", ""age_60_64"": ""{county:9.5|state:6.1|us:6.2}"", ""age_median"": ""{county:52.9|state:35.2|us:38.2}"", ""in_finance"": ""{county:8.1|state:5.7|us:6.6}"", ""age_62_over"": ""{county:33.4|state:18.8|us:19.6}"", ""age_85_over"": ""{county:5.6|state:2.3|us:2.0}"", ""grapi_25_29"": ""{county:20.1|state:9.8|us:11.6}"", ""rent_500_less"": ""{county:44.5|state:12.2|us:8.9}"", ""in_agri_mining"": ""{county:18.1|state:9.2|us:1.7}"", ""ancestry_german"": ""{county:39.0|state:36.9|us:13.0}"", ""built_1960_1969"": ""{county:22.0|state:8.7|us:10.5}"", ""ancestry_russian"": ""{county:3.7|state:2.6|us:0.8}"", ""ancestry_norwegian"": ""{county:21.6|state:23.7|us:1.3}""}"
Williams County	North Dakota	"{""age_5_9"": ""{county:8.4|state:6.6|us:6.1}"", ""rooms_2"": ""{county:7.4|state:3.3|us:2.8}"", ""rooms_3"": ""{county:18.8|state:9.6|us:9.0}"", ""employed"": ""{county:71.7|state:66.9|us:59.6}"", ""age_25_34"": ""{county:20.1|state:15.2|us:13.9}"", ""age_5_under"": ""{county:9.8|state:7.0|us:6.0}"", ""age_under18"": ""{county:28.8|state:23.4|us:22.4}"", ""income_mean"": ""{county:108499|state:85506|us:91547}"", ""units_10_19"": ""{county:9.0|state:5.4|us:4.3}"", ""in_wholesale"": ""{county:6.4|state:3.4|us:2.5}"", ""ancestry_arab"": ""{county:1.1|state:0.4|us:0.6}"", ""earnings_male"": ""{county:69793|state:54353|us:54323}"", ""units_20_more"": ""{county:28.1|state:15.0|us:9.4}"", ""in_agri_mining"": ""{county:23.8|state:9.2|us:1.7}"", ""built_2010_2013"": ""{county:18.2|state:8.0|us:2.7}"", ""earnings_median"": ""{county:48174|state:38165|us:36280}"", ""occupied_renter"": ""{county:47.0|state:37.5|us:35.6}"", ""built_2014_later"": ""{county:22.3|state:8.0|us:3.5}"", ""income_percapita"": ""{county:43364|state:36289|us:35384}"", ""job_construction"": ""{county:22.3|state:11.9|us:8.7}"", ""ancestry_norwegian"": ""{county:22.4|state:23.7|us:1.3}"", ""income_200000_more"": ""{county:10.3|state:6.0|us:8.3}"", ""income_150000_199999"": ""{county:10.1|state:6.3|us:7.1}""}"
Adams County	Ohio	"{""in_transportation"": ""{county:10.2|state:5.4|us:5.5}"", ""income_15000_24999"": ""{county:18.5|state:9.5|us:8.5}"", ""ancestry_lithuanian"": ""{county:1.0|state:0.2|us:0.2}""}"
Allen County	Ohio	"{""ancestry_swiss"": ""{county:1.5|state:0.6|us:0.3}""}"
Ashland County	Ohio	
Ashtabula County	Ohio	"{""ancestry_slovak"": ""{county:1.0|state:0.9|us:0.2}"", ""ancestry_italian"": ""{county:11.8|state:6.1|us:5.1}"", ""in_manufacturing"": ""{county:24.6|state:15.1|us:10.0}"", ""ancestry_hungarian"": ""{county:3.0|state:1.5|us:0.4}""}"
Athens County	Ohio	"{""age_15_19"": ""{county:13.6|state:6.5|us:6.5}"", ""age_20_24"": ""{county:18.2|state:6.5|us:6.7}"", ""age_16_over"": ""{county:87.3|state:80.4|us:80.1}"", ""age_18_over"": ""{county:85.5|state:77.8|us:77.6}"", ""job_service"": ""{county:24.4|state:16.9|us:17.4}"", ""in_arts_food"": ""{county:15.7|state:8.9|us:9.4}"", ""edu_grad_degree"": ""{county:17.3|state:10.9|us:12.7}"", ""ancestry_hungarian"": ""{county:0.9|state:1.5|us:0.4}"", ""in_education_health"": ""{county:39.4|state:24.2|us:23.3}""}"
Auglaize County	Ohio	"{""grapi_15_19"": ""{county:24.7|state:14.5|us:13.0}"", ""ancestry_german"": ""{county:47.0|state:23.4|us:13.0}"", ""in_manufacturing"": ""{county:35.0|state:15.1|us:10.0}"", ""job_prod_transpo"": ""{county:26.8|state:16.9|us:13.1}""}"
Belmont County	Ohio	"{""ancestry_greek"": ""{county:0.8|state:0.5|us:0.4}"", ""ancestry_polish"": ""{county:8.0|state:3.6|us:2.7}"", ""ancestry_slovak"": ""{county:1.0|state:0.9|us:0.2}"", ""ancestry_italian"": ""{county:9.2|state:6.1|us:5.1}"", ""ancestry_hungarian"": ""{county:2.5|state:1.5|us:0.4}""}"
Brown County	Ohio	
Butler County	Ohio	"{""units_10_19"": ""{county:5.9|state:3.8|us:4.3}""}"
Carroll County	Ohio	"{""edu_highschool"": ""{county:48.7|state:32.8|us:26.7}"", ""ancestry_hungarian"": ""{county:1.9|state:1.5|us:0.4}""}"
Champaign County	Ohio	"{""in_manufacturing"": ""{county:29.4|state:15.1|us:10.0}"", ""job_prod_transpo"": ""{county:29.2|state:16.9|us:13.1}"", ""income_50000_74999"": ""{county:23.9|state:18.4|us:17.2}""}"
Clark County	Ohio	
Clermont County	Ohio	"{""units_10_19"": ""{county:7.0|state:3.8|us:4.3}""}"
Clinton County	Ohio	"{""in_transportation"": ""{county:10.4|state:5.4|us:5.5}""}"
Columbiana County	Ohio	"{""ancestry_welsh"": ""{county:1.7|state:1.0|us:0.6}"", ""ancestry_slovak"": ""{county:1.3|state:0.9|us:0.2}"", ""ancestry_italian"": ""{county:8.4|state:6.1|us:5.1}"", ""ancestry_hungarian"": ""{county:1.0|state:1.5|us:0.4}""}"
Coshocton County	Ohio	
Crawford County	Ohio	"{""units_3_4"": ""{county:6.5|state:4.4|us:4.3}"", ""edu_highschool"": ""{county:46.2|state:32.8|us:26.7}"", ""in_manufacturing"": ""{county:26.6|state:15.1|us:10.0}"", ""value_50000_99999"": ""{county:41.1|state:20.0|us:11.0}""}"
Cuyahoga County	Ohio	"{""pop2020"": ""{county:1241475|state:11675275|us:326569308}"", ""units_2"": ""{county:8.5|state:4.1|us:3.5}"", ""ancestry_arab"": ""{county:1.6|state:0.7|us:0.6}"", ""housing_total"": ""{county:617795|state:5217090|us:138432751}"", ""housing_units"": ""{county:617795|state:5217090|us:138432751}"", ""units_20_more"": ""{county:14.0|state:5.9|us:9.4}"", ""ancestry_polish"": ""{county:7.4|state:3.6|us:2.7}"", ""ancestry_slovak"": ""{county:2.3|state:0.9|us:0.2}"", ""built_1940_1949"": ""{county:9.6|state:6.1|us:4.8}"", ""built_1950_1959"": ""{county:19.7|state:14.0|us:10.2}"", ""ancestry_italian"": ""{county:8.6|state:6.1|us:5.1}"", ""ancestry_ukranian"": ""{county:1.2|state:0.4|us:0.3}"", ""ancestry_hungarian"": ""{county:2.8|state:1.5|us:0.4}"", ""ancestry_lithuanian"": ""{county:0.5|state:0.2|us:0.2}""}"
Darke County	Ohio	"{""edu_highschool"": ""{county:46.7|state:32.8|us:26.7}"", ""in_manufacturing"": ""{county:27.7|state:15.1|us:10.0}"", ""job_prod_transpo"": ""{county:27.1|state:16.9|us:13.1}"", ""built_1939_earlier"": ""{county:32.9|state:20.0|us:12.4}""}"
Defiance County	Ohio	"{""in_manufacturing"": ""{county:27.5|state:15.1|us:10.0}"", ""job_prod_transpo"": ""{county:26.7|state:16.9|us:13.1}"", ""value_100000_149000"": ""{county:28.0|state:21.2|us:12.3}""}"
Delaware County	Ohio	"{""rooms_8"": ""{county:14.5|state:10.3|us:8.8}"", ""rooms_9"": ""{county:32.4|state:13.8|us:11.8}"", ""age_35_44"": ""{county:15.2|state:12.0|us:12.7}"", ""age_45_54"": ""{county:15.1|state:12.7|us:12.7}"", ""in_finance"": ""{county:13.2|state:6.5|us:6.6}"", ""race_asian"": ""{county:6.8|state:2.3|us:5.6}"", ""income_mean"": ""{county:135842|state:78797|us:91547}"", ""rooms_median"": ""{county:7.3|state:5.9|us:5.5}"", ""earnings_male"": ""{county:84712|state:53293|us:54323}"", ""income_median"": ""{county:111411|state:58116|us:64994}"", ""ancestry_welsh"": ""{county:1.8|state:1.0|us:0.6}"", ""rent_1000_1499"": ""{county:43.4|state:23.4|us:30.2}"", ""ancestry_slovak"": ""{county:1.0|state:0.9|us:0.2}"", ""built_2000_2009"": ""{county:30.9|state:9.4|us:13.6}"", ""built_2010_2013"": ""{county:5.7|state:1.6|us:2.7}"", ""earnings_female"": ""{county:62828|state:41886|us:44220}"", ""earnings_median"": ""{county:52767|state:34649|us:36280}"", ""edu_grad_degree"": ""{county:21.7|state:10.9|us:12.7}"", ""in_professional"": ""{county:13.6|state:9.8|us:11.7}"", ""job_bus_sci_art"": ""{county:55.8|state:37.6|us:39.5}"", ""built_2014_later"": ""{county:7.7|state:2.0|us:3.5}"", ""income_percapita"": ""{county:48312|state:32465|us:35384}"", ""ancestry_hungarian"": ""{county:1.2|state:1.5|us:0.4}"", ""income_200000_more"": ""{county:19.7|state:5.2|us:8.3}"", ""edu_bachelor_degree"": ""{county:33.9|state:17.9|us:20.2}"", ""edu_bachelor_higher"": ""{county:55.5|state:28.9|us:32.9}"", ""value_300000_499999"": ""{county:41.5|state:10.9|us:20.5}"", ""income_100000_149999"": ""{county:21.8|state:14.4|us:15.6}"", ""income_150000_199999"": ""{county:14.3|state:5.6|us:7.1}""}"
Erie County	Ohio	"{""ancestry_slovak"": ""{county:1.0|state:0.9|us:0.2}"", ""ancestry_ukranian"": ""{county:1.1|state:0.4|us:0.3}"", ""ancestry_hungarian"": ""{county:2.1|state:1.5|us:0.4}""}"
Fairfield County	Ohio	"{""in_finance"": ""{county:8.2|state:6.5|us:6.6}"", ""ancestry_welsh"": ""{county:1.7|state:1.0|us:0.6}"", ""value_200000_299999"": ""{county:31.7|state:18.2|us:20.0}""}"
Fayette County	Ohio	
Franklin County	Ohio	"{""pop2020"": ""{county:1304715|state:11675275|us:326569308}"", ""age_25_34"": ""{county:18.2|state:13.2|us:13.9}"", ""units_3_4"": ""{county:8.2|state:4.4|us:4.3}"", ""units_5_9"": ""{county:9.5|state:4.6|us:4.6}"", ""in_finance"": ""{county:9.7|state:6.5|us:6.6}"", ""units_10_19"": ""{county:6.1|state:3.8|us:4.3}"", ""ancestry_arab"": ""{county:1.2|state:0.7|us:0.6}"", ""housing_total"": ""{county:559478|state:5217090|us:138432751}"", ""housing_units"": ""{county:559478|state:5217090|us:138432751}"", ""rent_1000_1499"": ""{county:38.8|state:23.4|us:30.2}"", ""job_bus_sci_art"": ""{county:44.5|state:37.6|us:39.5}"", ""occupied_renter"": ""{county:46.4|state:33.7|us:35.6}"", ""units_1_attached"": ""{county:9.1|state:4.6|us:5.9}"", ""ancestry_hungarian"": ""{county:0.9|state:1.5|us:0.4}"", ""edu_bachelor_degree"": ""{county:25.3|state:17.9|us:20.2}"", ""edu_bachelor_higher"": ""{county:40.4|state:28.9|us:32.9}"", ""ancestry_subsaharan_african"": ""{county:4.0|state:1.2|us:1.2}""}"
Fulton County	Ohio	"{""rooms_7"": ""{county:18.8|state:14.3|us:12.1}"", ""ancestry_swiss"": ""{county:2.2|state:0.6|us:0.3}"", ""ancestry_german"": ""{county:39.6|state:23.4|us:13.0}"", ""ancestry_polish"": ""{county:6.3|state:3.6|us:2.7}"", ""ancestry_hungarian"": ""{county:1.1|state:1.5|us:0.4}"", ""value_100000_149000"": ""{county:30.2|state:21.2|us:12.3}""}"
Gallia County	Ohio	"{""ancestry_welsh"": ""{county:1.8|state:1.0|us:0.6}"", ""in_education_health"": ""{county:32.2|state:24.2|us:23.3}""}"
Geauga County	Ohio	"{""rooms_8"": ""{county:14.7|state:10.3|us:8.8}"", ""rooms_9"": ""{county:30.4|state:13.8|us:11.8}"", ""income_mean"": ""{county:112888|state:78797|us:91547}"", ""rooms_median"": ""{county:7.2|state:5.9|us:5.5}"", ""income_median"": ""{county:83730|state:58116|us:64994}"", ""ancestry_swiss"": ""{county:1.5|state:0.6|us:0.3}"", ""occupied_owner"": ""{county:86.7|state:66.3|us:64.4}"", ""rent_3000_more"": ""{county:5.3|state:0.5|us:2.8}"", ""ancestry_polish"": ""{county:7.5|state:3.6|us:2.7}"", ""ancestry_slovak"": ""{county:3.0|state:0.9|us:0.2}"", ""ancestry_italian"": ""{county:12.9|state:6.1|us:5.1}"", ""income_percapita"": ""{county:41874|state:32465|us:35384}"", ""ancestry_hungarian"": ""{county:4.9|state:1.5|us:0.4}"", ""income_200000_more"": ""{county:11.1|state:5.2|us:8.3}"", ""ancestry_lithuanian"": ""{county:0.9|state:0.2|us:0.2}"", ""edu_bachelor_degree"": ""{county:24.3|state:17.9|us:20.2}"", ""value_200000_299999"": ""{county:30.3|state:18.2|us:20.0}"", ""income_150000_199999"": ""{county:10.5|state:5.6|us:7.1}""}"
Greene County	Ohio	"{""ancestry_arab"": ""{county:0.9|state:0.7|us:0.6}"", ""edu_grad_degree"": ""{county:19.0|state:10.9|us:12.7}"", ""job_bus_sci_art"": ""{county:46.4|state:37.6|us:39.5}"", ""edu_bachelor_higher"": ""{county:39.7|state:28.9|us:32.9}""}"
Guernsey County	Ohio	"{""ancestry_slovak"": ""{county:2.1|state:0.9|us:0.2}""}"
Hamilton County	Ohio	"{""pop2020"": ""{county:815790|state:11675275|us:326569308}"", ""units_3_4"": ""{county:7.4|state:4.4|us:4.3}"", ""units_5_9"": ""{county:6.2|state:4.6|us:4.6}"", ""in_finance"": ""{county:7.9|state:6.5|us:6.6}"", ""units_10_19"": ""{county:8.1|state:3.8|us:4.3}"", ""housing_total"": ""{county:380100|state:5217090|us:138432751}"", ""housing_units"": ""{county:380100|state:5217090|us:138432751}"", ""in_professional"": ""{county:13.1|state:9.8|us:11.7}"", ""edu_bachelor_higher"": ""{county:38.9|state:28.9|us:32.9}""}"
Hancock County	Ohio	"{""in_manufacturing"": ""{county:25.0|state:15.1|us:10.0}"", ""ancestry_hungarian"": ""{county:1.0|state:1.5|us:0.4}""}"
Hardin County	Ohio	"{""rooms_7"": ""{county:19.5|state:14.3|us:12.1}"", ""age_15_19"": ""{county:9.2|state:6.5|us:6.5}"", ""age_20_24"": ""{county:11.0|state:6.5|us:6.7}"", ""class_unpaid"": ""{county:1.4|state:0.2|us:0.2}"", ""ancestry_welsh"": ""{county:1.6|state:1.0|us:0.6}"", ""edu_highschool"": ""{county:49.0|state:32.8|us:26.7}"", ""in_manufacturing"": ""{county:27.0|state:15.1|us:10.0}"", ""job_prod_transpo"": ""{county:28.4|state:16.9|us:13.1}""}"
Harrison County	Ohio	"{""rooms_7"": ""{county:18.1|state:14.3|us:12.1}"", ""edu_highschool"": ""{county:49.2|state:32.8|us:26.7}"", ""ancestry_hungarian"": ""{county:1.4|state:1.5|us:0.4}""}"
Henry County	Ohio	"{""rooms_7"": ""{county:20.2|state:14.3|us:12.1}"", ""rooms_8"": ""{county:16.3|state:10.3|us:8.8}"", ""rooms_median"": ""{county:6.6|state:5.9|us:5.5}"", ""ancestry_german"": ""{county:43.4|state:23.4|us:13.0}"", ""in_manufacturing"": ""{county:25.3|state:15.1|us:10.0}"", ""built_1939_earlier"": ""{county:33.6|state:20.0|us:12.4}""}"
Highland County	Ohio	
Hocking County	Ohio	"{""grapi_25_29"": ""{county:20.1|state:11.8|us:11.6}""}"
Holmes County	Ohio	"{""age_5_9"": ""{county:8.7|state:6.0|us:6.1}"", ""rooms_8"": ""{county:13.7|state:10.3|us:8.8}"", ""rooms_9"": ""{county:26.6|state:13.8|us:11.8}"", ""age_10_14"": ""{county:8.8|state:6.4|us:6.5}"", ""edu_9_less"": ""{county:36.1|state:2.7|us:4.9}"", ""age_5_under"": ""{county:8.2|state:5.9|us:6.0}"", ""age_under18"": ""{county:31.2|state:22.2|us:22.4}"", ""rooms_median"": ""{county:6.7|state:5.9|us:5.5}"", ""ancestry_swiss"": ""{county:8.5|state:0.6|us:0.3}"", ""in_construction"": ""{county:12.3|state:5.6|us:6.7}"", ""in_manufacturing"": ""{county:28.4|state:15.1|us:10.0}"", ""job_prod_transpo"": ""{county:30.6|state:16.9|us:13.1}"", ""class_selfemployed"": ""{county:14.5|state:4.8|us:5.9}""}"
Huron County	Ohio	"{""job_prod_transpo"": ""{county:27.6|state:16.9|us:13.1}"", ""ancestry_hungarian"": ""{county:1.2|state:1.5|us:0.4}"", ""value_100000_149000"": ""{county:28.6|state:21.2|us:12.3}""}"
Jackson County	Ohio	"{""ancestry_welsh"": ""{county:4.0|state:1.0|us:0.6}""}"
Jefferson County	Ohio	"{""rooms_6"": ""{county:26.3|state:19.6|us:17.8}"", ""ancestry_greek"": ""{county:0.7|state:0.5|us:0.4}"", ""ancestry_irish"": ""{county:16.7|state:12.7|us:9.7}"", ""ancestry_polish"": ""{county:6.7|state:3.6|us:2.7}"", ""ancestry_slovak"": ""{county:1.8|state:0.9|us:0.2}"", ""built_1940_1949"": ""{county:9.9|state:6.1|us:4.8}"", ""built_1950_1959"": ""{county:19.5|state:14.0|us:10.2}"", ""built_1960_1969"": ""{county:16.6|state:12.0|us:10.5}"", ""ancestry_italian"": ""{county:13.1|state:6.1|us:5.1}"", ""ancestry_hungarian"": ""{county:1.8|state:1.5|us:0.4}""}"
Knox County	Ohio	
Lake County	Ohio	"{""in_finance"": ""{county:8.2|state:6.5|us:6.6}"", ""ancestry_irish"": ""{county:17.7|state:12.7|us:9.7}"", ""ancestry_polish"": ""{county:7.1|state:3.6|us:2.7}"", ""ancestry_slovak"": ""{county:2.3|state:0.9|us:0.2}"", ""built_1950_1959"": ""{county:18.0|state:14.0|us:10.2}"", ""ancestry_italian"": ""{county:15.7|state:6.1|us:5.1}"", ""ancestry_hungarian"": ""{county:4.0|state:1.5|us:0.4}"", ""ancestry_lithuanian"": ""{county:0.9|state:0.2|us:0.2}"", ""value_100000_149000"": ""{county:27.5|state:21.2|us:12.3}""}"
Lawrence County	Ohio	
Licking County	Ohio	"{""units_3_4"": ""{county:6.9|state:4.4|us:4.3}"", ""in_finance"": ""{county:9.9|state:6.5|us:6.6}"", ""ancestry_welsh"": ""{county:1.7|state:1.0|us:0.6}""}"
Logan County	Ohio	"{""in_manufacturing"": ""{county:26.9|state:15.1|us:10.0}"", ""job_prod_transpo"": ""{county:27.5|state:16.9|us:13.1}""}"
Lorain County	Ohio	"{""ancestry_polish"": ""{county:8.2|state:3.6|us:2.7}"", ""ancestry_slovak"": ""{county:2.1|state:0.9|us:0.2}"", ""ancestry_hungarian"": ""{county:4.4|state:1.5|us:0.4}""}"
Lucas County	Ohio	"{""ancestry_arab"": ""{county:1.4|state:0.7|us:0.6}"", ""ancestry_polish"": ""{county:8.2|state:3.6|us:2.7}"", ""ancestry_hungarian"": ""{county:2.3|state:1.5|us:0.4}""}"
Madison County	Ohio	"{""age_45_54"": ""{county:15.1|state:12.7|us:12.7}""}"
Mahoning County	Ohio	"{""ancestry_arab"": ""{county:1.2|state:0.7|us:0.6}"", ""ancestry_greek"": ""{county:1.3|state:0.5|us:0.4}"", ""ancestry_welsh"": ""{county:2.2|state:1.0|us:0.6}"", ""ancestry_slovak"": ""{county:5.4|state:0.9|us:0.2}"", ""built_1950_1959"": ""{county:22.5|state:14.0|us:10.2}"", ""ancestry_italian"": ""{county:18.0|state:6.1|us:5.1}"", ""ancestry_ukranian"": ""{county:1.2|state:0.4|us:0.3}"", ""ancestry_hungarian"": ""{county:2.4|state:1.5|us:0.4}""}"
Marion County	Ohio	"{""rooms_7"": ""{county:18.2|state:14.3|us:12.1}"", ""job_prod_transpo"": ""{county:27.4|state:16.9|us:13.1}""}"
Medina County	Ohio	"{""rooms_8"": ""{county:14.6|state:10.3|us:8.8}"", ""rooms_9"": ""{county:22.2|state:13.8|us:11.8}"", ""rooms_median"": ""{county:6.7|state:5.9|us:5.5}"", ""ancestry_arab"": ""{county:1.0|state:0.7|us:0.6}"", ""ancestry_greek"": ""{county:0.9|state:0.5|us:0.4}"", ""ancestry_polish"": ""{county:9.5|state:3.6|us:2.7}"", ""ancestry_slovak"": ""{county:3.0|state:0.9|us:0.2}"", ""ancestry_italian"": ""{county:9.4|state:6.1|us:5.1}"", ""ancestry_ukranian"": ""{county:1.0|state:0.4|us:0.3}"", ""ancestry_hungarian"": ""{county:4.5|state:1.5|us:0.4}"", ""value_200000_299999"": ""{county:31.0|state:18.2|us:20.0}"", ""income_100000_149999"": ""{county:21.0|state:14.4|us:15.6}""}"
Meigs County	Ohio	"{""units_mobile"": ""{county:28.5|state:3.7|us:6.0}"", ""ancestry_welsh"": ""{county:1.9|state:1.0|us:0.6}"", ""in_construction"": ""{county:12.1|state:5.6|us:6.7}""}"
