name	state	zscore_1_65
Wolfe County	Kentucky	"{""edu_9_12"": ""{county:21.4|state:7.8|us:6.6}"", ""in_other"": ""{county:8.0|state:4.5|us:4.8}"", ""units_5_9"": ""{county:6.6|state:4.4|us:4.6}"", ""edu_9_less"": ""{county:10.6|state:5.0|us:4.9}"", ""unemployed"": ""{county:8.8|state:3.2|us:3.4}"", ""job_service"": ""{county:31.3|state:16.2|us:17.4}"", ""class_unpaid"": ""{county:1.2|state:0.2|us:0.2}"", ""grapi_35_more"": ""{county:51.5|state:35.0|us:40.0}"", ""rent_500_less"": ""{county:67.0|state:16.4|us:8.9}"", ""value_50000_less"": ""{county:32.6|state:11.8|us:6.6}"", ""income_10000_less"": ""{county:21.1|state:8.1|us:5.8}"", ""income_10000_14999"": ""{county:11.8|state:5.5|us:4.1}"", ""income_15000_24999"": ""{county:21.0|state:10.4|us:8.5}"", ""ancestry_scottish_irish"": ""{county:2.9|state:1.3|us:0.9}""}"
Woodbury County	Iowa	
Wood County	Wisconsin	"{""ancestry_german"": ""{county:46.5|state:37.8|us:13.0}"", ""ancestry_polish"": ""{county:11.7|state:8.4|us:2.7}""}"
Wood County	Ohio	"{""age_20_24"": ""{county:12.2|state:6.5|us:6.7}"", ""units_5_9"": ""{county:6.2|state:4.6|us:4.6}"", ""ancestry_polish"": ""{county:7.9|state:3.6|us:2.7}"", ""ancestry_slovak"": ""{county:0.8|state:0.9|us:0.2}"", ""ancestry_hungarian"": ""{county:2.5|state:1.5|us:0.4}""}"
Wood County	West Virginia	
Wood County	Texas	"{""class_unpaid"": ""{county:1.2|state:0.2|us:0.2}"", ""units_boat_rv_van"": ""{county:1.4|state:0.2|us:0.1}"", ""ancestry_scottish_irish"": ""{county:2.6|state:0.9|us:0.9}""}"
Woodford County	Illinois	"{""grapi_30_34"": ""{county:16.0|state:8.8|us:9.1}"", ""earnings_male"": ""{county:65355|state:59310|us:54323}"", ""ancestry_swiss"": ""{county:2.5|state:0.3|us:0.3}"", ""income_150000_199999"": ""{county:9.1|state:7.8|us:7.1}""}"
Woodford County	Kentucky	"{""in_other"": ""{county:8.2|state:4.5|us:4.8}""}"
Woodruff County	Arkansas	"{""in_wholesale"": ""{county:5.5|state:2.4|us:2.5}"", ""rent_500_less"": ""{county:47.5|state:16.1|us:8.9}"", ""built_1970_1979"": ""{county:29.2|state:18.2|us:15.0}"", ""value_50000_less"": ""{county:32.5|state:13.3|us:6.6}"", ""income_15000_24999"": ""{county:18.4|state:11.9|us:8.5}""}"
Woods County	Oklahoma	"{""age_20_24"": ""{county:11.7|state:7.0|us:6.7}"", ""built_1940_1949"": ""{county:12.7|state:5.1|us:4.8}"", ""built_1960_1969"": ""{county:17.4|state:11.3|us:10.5}"", ""ancestry_hungarian"": ""{county:1.0|state:0.1|us:0.4}""}"
Woodson County	Kansas	"{""rooms_6"": ""{county:28.2|state:17.1|us:17.8}"", ""age_60_64"": ""{county:9.8|state:6.3|us:6.2}"", ""age_median"": ""{county:51.0|state:36.9|us:38.2}"", ""age_85_over"": ""{county:4.5|state:2.3|us:2.0}"", ""class_unpaid"": ""{county:1.5|state:0.2|us:0.2}"", ""value_50000_less"": ""{county:42.9|state:11.0|us:6.6}"", ""in_transportation"": ""{county:9.9|state:5.1|us:5.5}"", ""built_1939_earlier"": ""{county:37.8|state:16.2|us:12.4}"", ""class_selfemployed"": ""{county:15.5|state:6.1|us:5.9}"", ""income_25000_34999"": ""{county:16.4|state:9.6|us:8.6}"", ""income_35000_49999"": ""{county:19.0|state:13.5|us:12.0}""}"
Woodward County	Oklahoma	"{""grapi_20_24"": ""{county:23.4|state:13.4|us:12.9}"", ""built_1970_1979"": ""{county:28.4|state:18.5|us:15.0}"", ""income_35000_49999"": ""{county:19.0|state:14.1|us:12.0}""}"
Worcester County	Maryland	"{""rooms_2"": ""{county:7.2|state:2.2|us:2.8}"", ""rooms_3"": ""{county:17.1|state:7.5|us:9.0}"", ""age_65_74"": ""{county:15.5|state:9.1|us:9.4}"", ""age_75_84"": ""{county:9.0|state:4.4|us:4.7}"", ""age_62_over"": ""{county:33.5|state:19.1|us:19.6}"", ""age_65_over"": ""{county:27.7|state:15.4|us:16.0}"", ""units_10_19"": ""{county:8.7|state:7.7|us:4.3}"", ""in_arts_food"": ""{county:19.3|state:8.1|us:9.4}"", ""units_20_more"": ""{county:25.2|state:9.3|us:9.4}"", ""ancestry_greek"": ""{county:0.9|state:0.5|us:0.4}"", ""ancestry_irish"": ""{county:17.2|state:9.8|us:9.7}"", ""housing_vacant"": ""{county:59.9|state:9.3|us:11.6}"", ""ancestry_slovak"": ""{county:0.8|state:0.2|us:0.2}"", ""built_1980_1989"": ""{county:28.7|state:15.1|us:13.4}"", ""ancestry_italian"": ""{county:8.4|state:4.8|us:5.1}"", ""income_percapita"": ""{county:41055|state:43352|us:35384}"", ""units_1_attached"": ""{county:9.0|state:21.3|us:5.9}"", ""value_200000_299999"": ""{county:30.8|state:23.7|us:20.0}""}"
Worcester County	Massachusetts	"{""pop2020"": ""{county:826655|state:6873003|us:326569308}"", ""units_2"": ""{county:7.7|state:9.7|us:3.5}"", ""units_3_4"": ""{county:11.8|state:10.7|us:4.3}"", ""ancestry_arab"": ""{county:1.0|state:1.0|us:0.6}"", ""earnings_male"": ""{county:66995|state:71096|us:54323}"", ""housing_total"": ""{county:336533|state:2913009|us:138432751}"", ""housing_units"": ""{county:336533|state:2913009|us:138432751}"", ""ancestry_greek"": ""{county:0.8|state:1.1|us:0.4}"", ""ancestry_irish"": ""{county:18.5|state:19.7|us:9.7}"", ""ancestry_french"": ""{county:9.5|state:5.6|us:2.3}"", ""earnings_female"": ""{county:52846|state:57737|us:44220}"", ""earnings_median"": ""{county:43074|state:44845|us:36280}"", ""ancestry_italian"": ""{county:12.5|state:12.0|us:5.1}"", ""income_200000_more"": ""{county:10.3|state:14.3|us:8.3}"", ""ancestry_lithuanian"": ""{county:1.1|state:0.7|us:0.2}"", ""ancestry_portuguese"": ""{county:1.7|state:4.0|us:0.4}"", ""value_200000_299999"": ""{county:32.0|state:17.9|us:20.0}"", ""value_300000_499999"": ""{county:34.9|state:35.6|us:20.5}"", ""income_150000_199999"": ""{county:10.1|state:10.6|us:7.1}"", ""ancestry_frenchcanadian"": ""{county:6.1|state:3.6|us:0.6}""}"
Worth County	Georgia	"{""rooms_6"": ""{county:28.4|state:18.6|us:17.8}"", ""units_mobile"": ""{county:32.9|state:8.6|us:6.0}"", ""ancestry_greek"": ""{county:0.9|state:0.2|us:0.4}"", ""ancestry_american"": ""{county:24.5|state:9.7|us:5.9}""}"
Worth County	Missouri	"{""rooms_8"": ""{county:14.5|state:9.1|us:8.8}"", ""in_other"": ""{county:7.7|state:4.7|us:4.8}"", ""age_85_over"": ""{county:5.2|state:2.1|us:2.0}"", ""rent_500_less"": ""{county:57.0|state:12.2|us:8.9}"", ""value_50000_less"": ""{county:37.6|state:8.7|us:6.6}"", ""ancestry_american"": ""{county:22.2|state:7.7|us:5.9}""}"
Worth County	Iowa	"{""rooms_7"": ""{county:20.3|state:13.3|us:12.1}"", ""rooms_median"": ""{county:6.6|state:5.9|us:5.5}"", ""grapi_15_less"": ""{county:39.5|state:17.5|us:13.4}"", ""units_1_detached"": ""{county:90.0|state:73.1|us:61.7}"", ""ancestry_norwegian"": ""{county:28.5|state:4.7|us:1.3}"", ""built_1939_earlier"": ""{county:41.1|state:25.2|us:12.4}"", ""income_75000_99999"": ""{county:17.8|state:14.3|us:12.8}"", ""edu_associate_degree"": ""{county:14.7|state:11.8|us:8.6}""}"
Wrangell City and Borough	Alaska	"{""rooms_1"": ""{county:7.2|state:6.0|us:2.3}"", ""rooms_2"": ""{county:7.8|state:7.3|us:2.8}"", ""rooms_4"": ""{county:28.5|state:19.8|us:16.1}"", ""age_55_59"": ""{county:10.0|state:6.7|us:6.7}"", ""age_75_84"": ""{county:9.6|state:2.9|us:4.7}"", ""units_5_9"": ""{county:8.5|state:4.6|us:4.6}"", ""class_govt"": ""{county:34.6|state:25.9|us:13.9}"", ""race_native"": ""{county:22.7|state:14.6|us:0.8}"", ""class_unpaid"": ""{county:3.3|state:0.2|us:0.2}"", ""in_information"": ""{county:3.7|state:2.0|us:2.0}"", ""in_public_admin"": ""{county:14.3|state:11.8|us:4.7}"", ""value_300000_499999"": ""{county:29.9|state:33.0|us:20.5}"", ""edu_college_nodegree"": ""{county:29.5|state:26.0|us:20.3}""}"
Wright County	Missouri	"{""grapi_30_34"": ""{county:18.9|state:8.5|us:9.1}"", ""rent_500_less"": ""{county:51.9|state:12.2|us:8.9}"", ""income_15000_24999"": ""{county:17.0|state:9.6|us:8.5}"", ""income_25000_34999"": ""{county:15.0|state:10.0|us:8.6}"", ""income_35000_49999"": ""{county:19.7|state:13.7|us:12.0}""}"
Wright County	Iowa	"{""rooms_7"": ""{county:20.0|state:13.3|us:12.1}"", ""age_85_over"": ""{county:4.4|state:2.5|us:2.0}"", ""value_50000_99999"": ""{county:41.6|state:19.6|us:11.0}"", ""ancestry_norwegian"": ""{county:13.7|state:4.7|us:1.3}"", ""built_1939_earlier"": ""{county:36.9|state:25.2|us:12.4}""}"
Wright County	Minnesota	"{""rooms_9"": ""{county:23.7|state:19.8|us:11.8}"", ""employed"": ""{county:71.3|state:66.5|us:59.6}"", ""age_10_14"": ""{county:8.5|state:6.6|us:6.5}"", ""rooms_median"": ""{county:6.6|state:6.1|us:5.5}"", ""income_median"": ""{county:87772|state:73382|us:64994}"", ""built_2000_2009"": ""{county:28.4|state:13.7|us:13.6}"", ""earnings_median"": ""{county:45803|state:40505|us:36280}"", ""ancestry_swedish"": ""{county:8.8|state:7.3|us:1.1}"", ""ancestry_norwegian"": ""{county:13.0|state:13.9|us:1.3}"", ""value_200000_299999"": ""{county:36.2|state:28.8|us:20.0}"", ""income_100000_149999"": ""{county:24.9|state:18.3|us:15.6}"", ""income_150000_199999"": ""{county:10.6|state:8.2|us:7.1}""}"
Wyandot County	Ohio	"{""in_manufacturing"": ""{county:28.2|state:15.1|us:10.0}"", ""job_prod_transpo"": ""{county:27.3|state:16.9|us:13.1}"", ""ancestry_scottish_irish"": ""{county:2.5|state:0.9|us:0.9}""}"
Wyandotte County	Kansas	"{""age_5_under"": ""{county:7.9|state:6.5|us:6.0}"", ""built_1950_1959"": ""{county:18.0|state:12.6|us:10.2}""}"
Wyoming County	West Virginia	"{""units_mobile"": ""{county:31.0|state:14.6|us:6.0}"", ""edu_highschool"": ""{county:46.6|state:40.0|us:26.7}"", ""in_information"": ""{county:2.8|state:1.5|us:2.0}"", ""built_1940_1949"": ""{county:11.6|state:7.2|us:4.8}"", ""value_50000_less"": ""{county:35.3|state:16.2|us:6.6}"", ""in_education_health"": ""{county:32.6|state:27.9|us:23.3}""}"
Wyoming County	Pennsylvania	"{""ancestry_irish"": ""{county:16.8|state:15.5|us:9.7}"", ""ancestry_welsh"": ""{county:5.2|state:1.2|us:0.6}"", ""edu_highschool"": ""{county:46.2|state:34.2|us:26.7}"", ""ancestry_polish"": ""{county:11.7|state:6.0|us:2.7}"", ""ancestry_slovak"": ""{county:1.4|state:1.4|us:0.2}"", ""ancestry_italian"": ""{county:9.3|state:11.2|us:5.1}"", ""ancestry_lithuanian"": ""{county:3.2|state:0.5|us:0.2}"", ""value_150000_199999"": ""{county:25.4|state:17.1|us:13.6}""}"
Wyoming County	New York	"{""units_2"": ""{county:6.3|state:10.1|us:3.5}"", ""ancestry_polish"": ""{county:10.0|state:4.4|us:2.7}"", ""ancestry_ukranian"": ""{county:0.7|state:0.7|us:0.3}"", ""built_1939_earlier"": ""{county:41.4|state:31.7|us:12.4}""}"
Wythe County	Virginia	"{""age_45_54"": ""{county:15.1|state:13.2|us:12.7}"", ""grapi_15_19"": ""{county:24.7|state:13.9|us:13.0}"", ""ancestry_american"": ""{county:34.3|state:9.4|us:5.9}""}"
Yabucoa Municipio		"{""rooms_4"": ""{county:39.4|state:26.2|us:16.1}"", ""race_black"": ""{county:67.8|state:11.3|us:12.6}"", ""unemployed"": ""{county:6.9|state:6.7|us:3.4}"", ""job_service"": ""{county:25.0|state:20.6|us:17.4}"", ""grapi_35_more"": ""{county:60.0|state:44.4|us:40.0}"", ""race_hispanic"": ""{county:99.9|state:98.7|us:18.2}"", ""rent_500_less"": ""{county:56.0|state:52.2|us:8.9}"", ""built_1980_1989"": ""{county:22.5|state:16.9|us:13.4}"", ""units_1_attached"": ""{county:10.7|state:11.5|us:5.9}"", ""income_10000_less"": ""{county:29.7|state:26.4|us:5.8}"", ""value_50000_99999"": ""{county:53.1|state:33.8|us:11.0}"", ""income_10000_14999"": ""{county:16.0|state:11.7|us:4.1}"", ""income_15000_24999"": ""{county:17.5|state:18.3|us:8.5}""}"
Yadkin County	North Carolina	"{""grapi_30_34"": ""{county:19.8|state:8.9|us:9.1}"", ""in_construction"": ""{county:12.3|state:7.0|us:6.7}"", ""ancestry_scottish_irish"": ""{county:3.0|state:2.3|us:0.9}""}"
Yakima County	Washington	"{""age_5_9"": ""{county:8.3|state:6.2|us:6.1}"", ""age_10_14"": ""{county:8.6|state:6.1|us:6.5}"", ""edu_9_less"": ""{county:14.9|state:3.5|us:4.9}"", ""age_5_under"": ""{county:8.0|state:6.1|us:6.0}"", ""age_under18"": ""{county:29.7|state:22.0|us:22.4}"", ""race_hispanic"": ""{county:49.9|state:12.9|us:18.2}"", ""job_construction"": ""{county:20.2|state:9.4|us:8.7}""}"
Yakutat City and Borough	Alaska	"{""rooms_1"": ""{county:18.9|state:6.0|us:2.3}"", ""rooms_2"": ""{county:11.0|state:7.3|us:2.8}"", ""rooms_4"": ""{county:28.5|state:19.8|us:16.1}"", ""units_2"": ""{county:6.5|state:5.4|us:3.5}"", ""age_25_34"": ""{county:19.9|state:16.1|us:13.9}"", ""class_govt"": ""{county:55.3|state:25.9|us:13.9}"", ""race_asian"": ""{county:8.4|state:6.4|us:5.6}"", ""race_mixed"": ""{county:16.6|state:9.3|us:5.2}"", ""unemployed"": ""{county:5.8|state:4.6|us:3.4}"", ""age_5_under"": ""{county:11.4|state:7.1|us:6.0}"", ""race_native"": ""{county:28.8|state:14.6|us:0.8}"", ""earnings_male"": ""{county:67375|state:61539|us:54323}"", ""grapi_15_less"": ""{county:45.6|state:14.5|us:13.4}"", ""housing_vacant"": ""{county:47.0|state:19.9|us:11.6}"", ""rent_1000_1499"": ""{county:57.9|state:35.3|us:30.2}"", ""built_1970_1979"": ""{county:33.6|state:23.0|us:15.0}"", ""in_public_admin"": ""{county:30.7|state:11.8|us:4.7}"", ""occupied_renter"": ""{county:48.4|state:35.2|us:35.6}"", ""income_50000_74999"": ""{county:36.7|state:18.3|us:17.2}"", ""ancestry_portuguese"": ""{county:1.8|state:0.2|us:0.4}"", ""value_200000_299999"": ""{county:29.8|state:29.3|us:20.0}"", ""edu_college_nodegree"": ""{county:30.1|state:26.0|us:20.3}""}"
Yalobusha County	Mississippi	"{""race_black"": ""{county:39.0|state:37.7|us:12.6}"", ""built_2010_2013"": ""{county:5.6|state:3.5|us:2.7}"", ""in_manufacturing"": ""{county:26.0|state:13.2|us:10.0}"", ""job_prod_transpo"": ""{county:28.0|state:17.9|us:13.1}"", ""income_10000_14999"": ""{county:10.0|state:6.7|us:4.1}""}"
Yamhill County	Oregon	"{""rent_1500_1999"": ""{county:16.5|state:18.1|us:14.9}"", ""value_300000_499999"": ""{county:36.6|state:36.7|us:20.5}"", ""edu_college_nodegree"": ""{county:28.7|state:25.0|us:20.3}""}"
Yancey County	North Carolina	"{""ancestry_greek"": ""{county:1.0|state:0.3|us:0.4}"", ""ancestry_scottish_irish"": ""{county:6.4|state:2.3|us:0.9}""}"
Yankton County	South Dakota	"{""in_finance"": ""{county:9.1|state:7.3|us:6.6}"", ""grapi_25_29"": ""{county:22.7|state:11.5|us:11.6}"", ""units_10_19"": ""{county:6.7|state:4.4|us:4.3}"", ""ancestry_czech"": ""{county:6.1|state:2.1|us:0.4}"", ""ancestry_danish"": ""{county:3.6|state:1.8|us:0.4}""}"
Yates County	New York	"{""grapi_15_19"": ""{county:23.4|state:11.9|us:13.0}"", ""grapi_30_34"": ""{county:18.0|state:9.1|us:9.1}"", ""ancestry_swiss"": ""{county:4.8|state:0.2|us:0.3}"", ""ancestry_danish"": ""{county:4.0|state:0.2|us:0.4}"", ""built_1939_earlier"": ""{county:36.1|state:31.7|us:12.4}""}"
Yauco Municipio		"{""rooms_5"": ""{county:59.3|state:37.4|us:19.3}"", ""job_sales"": ""{county:26.0|state:25.9|us:21.3}"", ""unemployed"": ""{county:6.5|state:6.7|us:3.4}"", ""race_hispanic"": ""{county:99.1|state:98.7|us:18.2}"", ""rent_500_less"": ""{county:63.0|state:52.2|us:8.9}"", ""built_1970_1979"": ""{county:27.5|state:22.8|us:15.0}"", ""built_1980_1989"": ""{county:28.5|state:16.9|us:13.4}"", ""in_public_admin"": ""{county:13.6|state:8.7|us:4.7}"", ""units_1_attached"": ""{county:11.7|state:11.5|us:5.9}"", ""income_10000_less"": ""{county:36.4|state:26.4|us:5.8}"", ""value_50000_99999"": ""{county:51.7|state:33.8|us:11.0}"", ""income_10000_14999"": ""{county:14.1|state:11.7|us:4.1}""}"
Yavapai County	Arizona	"{""age_60_64"": ""{county:9.7|state:6.0|us:6.2}"", ""age_65_74"": ""{county:18.9|state:10.2|us:9.4}"", ""age_75_84"": ""{county:9.4|state:5.5|us:4.7}"", ""age_median"": ""{county:54.1|state:37.9|us:38.2}"", ""age_62_over"": ""{county:37.6|state:21.1|us:19.6}"", ""age_65_over"": ""{county:31.6|state:17.6|us:16.0}"", ""built_2000_2009"": ""{county:24.7|state:23.4|us:13.6}"", ""units_boat_rv_van"": ""{county:1.1|state:0.4|us:0.1}"", ""value_300000_499999"": ""{county:28.7|state:24.2|us:20.5}"", ""edu_college_nodegree"": ""{county:29.8|state:24.9|us:20.3}""}"
Yazoo County	Mississippi	"{""edu_9_12"": ""{county:16.5|state:10.0|us:6.6}"", ""age_25_34"": ""{county:16.7|state:12.9|us:13.9}"", ""age_35_44"": ""{county:14.7|state:12.5|us:12.7}"", ""units_5_9"": ""{county:6.5|state:4.2|us:4.6}"", ""race_black"": ""{county:57.5|state:37.7|us:12.6}"", ""job_service"": ""{county:25.8|state:17.8|us:17.4}""}"
Yell County	Arkansas	"{""rooms_2"": ""{county:5.8|state:2.0|us:2.8}"", ""in_manufacturing"": ""{county:23.9|state:13.4|us:10.0}"", ""units_boat_rv_van"": ""{county:1.2|state:0.1|us:0.1}"", ""value_100000_149000"": ""{county:27.3|state:20.1|us:12.3}""}"
Yellow Medicine County	Minnesota	"{""rooms_9"": ""{county:26.6|state:19.8|us:11.8}"", ""in_wholesale"": ""{county:4.5|state:2.8|us:2.5}"", ""rooms_median"": ""{county:6.7|state:6.1|us:5.5}"", ""ancestry_german"": ""{county:39.3|state:31.3|us:13.0}"", ""ancestry_norwegian"": ""{county:32.6|state:13.9|us:1.3}"", ""built_1939_earlier"": ""{county:36.3|state:16.1|us:12.4}"", ""edu_associate_degree"": ""{county:14.9|state:11.6|us:8.6}""}"
Yellowstone County	Montana	"{""value_200000_299999"": ""{county:37.0|state:26.0|us:20.0}""}"
Yoakum County	Texas	"{""age_5_9"": ""{county:11.6|state:7.0|us:6.1}"", ""edu_9_less"": ""{county:20.9|state:7.8|us:4.9}"", ""race_mixed"": ""{county:9.0|state:7.0|us:5.2}"", ""age_5_under"": ""{county:9.2|state:7.0|us:6.0}"", ""age_under18"": ""{county:32.9|state:25.8|us:22.4}"", ""earnings_male"": ""{county:65568|state:51949|us:54323}"", ""race_hispanic"": ""{county:67.0|state:39.4|us:18.2}"", ""in_agri_mining"": ""{county:28.6|state:2.8|us:1.7}"", ""job_construction"": ""{county:28.7|state:10.5|us:8.7}"", ""in_transportation"": ""{county:10.1|state:6.0|us:5.5}"", ""income_50000_74999"": ""{county:26.1|state:17.6|us:17.2}"", ""value_150000_199999"": ""{county:29.9|state:15.8|us:13.6}"", ""income_150000_199999"": ""{county:9.7|state:7.0|us:7.1}""}"
Yolo County	California	"{""age_15_19"": ""{county:9.9|state:6.5|us:6.5}"", ""age_20_24"": ""{county:14.0|state:6.8|us:6.7}"", ""units_5_9"": ""{county:6.4|state:5.9|us:4.6}"", ""class_govt"": ""{county:28.2|state:13.9|us:13.9}"", ""race_asian"": ""{county:14.4|state:14.8|us:5.6}"", ""race_mixed"": ""{county:9.7|state:7.9|us:5.2}"", ""income_mean"": ""{county:103461|state:111622|us:91547}"", ""rent_median"": ""{county:1369|state:1586|us:1096}"", ""units_10_19"": ""{county:5.6|state:5.1|us:4.3}"", ""value_median"": ""{county:456800|state:538500|us:229800}"", ""units_20_more"": ""{county:10.6|state:12.6|us:9.4}"", ""rent_1500_1999"": ""{county:23.0|state:23.8|us:14.9}"", ""rent_2000_2499"": ""{county:12.7|state:14.5|us:6.2}"", ""rent_2500_2999"": ""{county:3.5|state:7.6|us:2.6}"", ""earnings_female"": ""{county:52296|state:50693|us:44220}"", ""edu_grad_degree"": ""{county:20.8|state:13.1|us:12.7}"", ""job_bus_sci_art"": ""{county:45.4|state:40.3|us:39.5}"", ""occupied_renter"": ""{county:48.7|state:44.7|us:35.6}"", ""ancestry_russian"": ""{county:2.2|state:0.9|us:0.8}"", ""income_200000_more"": ""{county:11.2|state:13.3|us:8.3}"", ""edu_bachelor_higher"": ""{county:42.6|state:34.7|us:32.9}"", ""value_300000_499999"": ""{county:38.4|state:26.0|us:20.5}"", ""value_500000_999999"": ""{county:35.9|state:37.0|us:12.3}"", ""income_150000_199999"": ""{county:10.2|state:9.4|us:7.1}""}"
York County	Maine	"{""units_2"": ""{county:6.4|state:4.9|us:3.5}"", ""ancestry_greek"": ""{county:0.9|state:0.5|us:0.4}"", ""ancestry_irish"": ""{county:18.4|state:16.7|us:9.7}"", ""rent_1000_1499"": ""{county:39.2|state:27.7|us:30.2}"", ""ancestry_french"": ""{county:13.8|state:13.3|us:2.3}"", ""ancestry_english"": ""{county:18.1|state:19.0|us:7.7}"", ""ancestry_scottish"": ""{county:3.9|state:4.5|us:1.6}"", ""value_200000_299999"": ""{county:31.8|state:24.7|us:20.0}"", ""ancestry_frenchcanadian"": ""{county:10.9|state:7.7|us:0.6}""}"
York County	Pennsylvania	"{""units_1_attached"": ""{county:16.8|state:18.6|us:5.9}"", ""value_150000_199999"": ""{county:24.7|state:17.1|us:13.6}""}"
York County	Nebraska	"{""rooms_9"": ""{county:22.8|state:18.8|us:11.8}"", ""ancestry_czech"": ""{county:3.9|state:4.2|us:0.4}"", ""ancestry_german"": ""{county:38.8|state:32.4|us:13.0}"", ""ancestry_swedish"": ""{county:5.1|state:3.7|us:1.1}"", ""built_1939_earlier"": ""{county:33.2|state:20.1|us:12.4}"", ""value_100000_149000"": ""{county:28.4|state:20.3|us:12.3}"", ""edu_associate_degree"": ""{county:15.8|state:10.7|us:8.6}""}"
York County	Virginia	"{""rooms_8"": ""{county:14.7|state:10.9|us:8.8}"", ""rooms_9"": ""{county:24.6|state:18.4|us:11.8}"", ""units_5_9"": ""{county:6.1|state:4.6|us:4.6}"", ""income_mean"": ""{county:110666|state:106023|us:91547}"", ""rent_median"": ""{county:1503|state:1257|us:1096}"", ""rooms_median"": ""{county:6.7|state:6.0|us:5.5}"", ""value_median"": ""{county:338200|state:282800|us:229800}"", ""earnings_male"": ""{county:68386|state:61123|us:54323}"", ""income_median"": ""{county:93356|state:76398|us:64994}"", ""rent_1500_1999"": ""{county:28.5|state:20.8|us:14.9}"", ""rent_2000_2499"": ""{county:16.5|state:9.2|us:6.2}"", ""built_1990_1999"": ""{county:24.5|state:15.8|us:13.9}"", ""built_2010_2013"": ""{county:5.9|state:3.3|us:2.7}"", ""earnings_female"": ""{county:49637|state:48894|us:44220}"", ""earnings_median"": ""{county:45368|state:40573|us:36280}"", ""edu_grad_degree"": ""{county:22.8|state:17.2|us:12.7}"", ""in_professional"": ""{county:14.6|state:15.9|us:11.7}"", ""in_public_admin"": ""{county:13.2|state:8.8|us:4.7}"", ""job_bus_sci_art"": ""{county:54.3|state:45.3|us:39.5}"", ""income_percapita"": ""{county:41994|state:41255|us:35384}"", ""units_1_attached"": ""{county:13.0|state:11.1|us:5.9}"", ""income_200000_more"": ""{county:12.8|state:11.6|us:8.3}"", ""edu_bachelor_degree"": ""{county:26.7|state:22.4|us:20.2}"", ""edu_bachelor_higher"": ""{county:49.5|state:39.5|us:32.9}"", ""value_300000_499999"": ""{county:48.5|state:25.4|us:20.5}"", ""income_100000_149999"": ""{county:22.0|state:17.2|us:15.6}"", ""income_150000_199999"": ""{county:10.8|state:9.0|us:7.1}""}"
